,Unnamed: 0,店,日,時台,RECNO,加工ｺｰﾄﾞ,性別,年代,部門,AU,ﾗｲﾝ,ｸﾗｽ,JANｺｰﾄﾞ,商品名,規格名,売上数量,売上金額,見切数量,見切金額,特売数量,特売金額,ﾁﾗｼ,税抜定番売価
17058,17058,263,20170921,17,R20170921-50107953,P6NS70ACJES,女性,70代,1150,173,2,4,J4971294015710,明日香野  おはぎ（２色）,４個入,1,185,0,0,1,12,0,198
17059,17059,263,20170921,17,R20170921-50107954,P3MR80GKKDS,女性,50代,1120,124,1,1,J0284478000000,国産豚肉ロースしゃぶしゃぶ用,６００ｇ定,1,1238,0,0,0,0,0,1
17060,17060,263,20170921,17,R20170921-50107954,P3MR80GKKDS,女性,50代,1110,110,2,1,J0400100013397,ハクサイ  １／２,,1,258,0,0,0,0,0,258
17061,17061,263,20170921,17,R20170921-50107954,P3MR80GKKDS,女性,50代,1150,173,1,2,J4901408502034,神戸屋ミルクフランス,,1,88,0,0,0,0,0,88
17062,17062,263,20170921,17,R20170921-50107954,P3MR80GKKDS,女性,50代,1150,173,1,2,J4901408504212,神戸屋チョコフランス,１個入,1,84,0,0,1,3,0,88
17063,17063,263,20170921,17,R20170921-50107954,P3MR80GKKDS,女性,50代,1150,167,4,1,J4901530210555,紀文  スープ餃子,１２個入り,3,415,0,0,3,150,0,188
17064,17064,263,20170921,17,R20170921-50107954,P3MR80GKKDS,女性,50代,1150,168,2,1,J4901790037015,シマダヤ  「細切り」稲庭風うどん２食,２００ｇ×２,2,194,0,0,2,107,0,151
17065,17065,263,20170921,17,R20170921-50107954,P3MR80GKKDS,女性,50代,1150,173,1,2,J4901820194176,パスコ  ＨＣサンドメープル＆Ｍ,２個入,1,88,0,0,0,0,0,88
17066,17066,263,20170921,17,R20170921-50107954,P3MR80GKKDS,女性,50代,1150,173,1,2,J4902410416104,フジ  黒コッペ,,1,100,0,0,1,7,0,108
17067,17067,263,20170921,17,R20170921-50107954,P3MR80GKKDS,女性,50代,1150,173,1,9,J4903110069225,ヤマザキスィートブール,,1,107,0,0,0,0,0,108
17068,17068,263,20170921,17,R20170921-50107954,P3MR80GKKDS,女性,50代,1150,173,1,2,J4903110125594,ヤマザキ  薄皮ピーナッツパン,,1,107,0,0,1,30,0,138
17069,17069,263,20170921,17,R20170921-50107954,P3MR80GKKDS,女性,50代,1110,110,5,6,J4905217193896,緑豆もやし,アスナ,2,37,0,0,0,0,0,19
17070,17070,263,20170921,17,R20170921-50107954,P3MR80GKKDS,女性,50代,1110,110,3,5,J4908380384023,エノキ  （大）,,2,135,0,0,0,0,0,68
17071,17071,263,20170921,17,R20170921-50107954,P3MR80GKKDS,女性,50代,1110,110,2,3,J4982909705728,洋人参  袋,,1,97,0,0,0,0,0,98
17072,17072,263,20170921,17,R20170921-50107956,P5WU30FGKFS,女性,70代,1110,110,6,9,J0211131000000,ツチシヨウガ,,1,46,0,0,0,0,0,1
17073,17073,263,20170921,17,R20170921-50107956,P5WU30FGKFS,女性,70代,1110,117,1,1,J0211318000000,セイサンシヤ２３７,１コ,1,139,0,0,0,0,0,1
17074,17074,263,20170921,17,R20170921-50107956,P5WU30FGKFS,女性,70代,1110,119,0,3,J0219989000000,スプレーマム,,1,366,0,0,1,2,0,1
17075,17075,263,20170921,17,R20170921-50107956,P5WU30FGKFS,女性,70代,1110,119,0,2,J0219993000000,コギク  シロ,,1,181,0,0,1,1,0,1
17076,17076,263,20170921,17,R20170921-50107956,P5WU30FGKFS,女性,70代,1130,191,6,2,J0230219000000,天然むきえび（解凍）,,1,274,0,0,1,1,0,1
17077,17077,263,20170921,17,R20170921-50107956,P5WU30FGKFS,女性,70代,1130,191,1,0,J0231010000000,ナママグロ  キワダ（シビ）,,1,370,0,0,1,2,0,1
17078,17078,263,20170921,17,R20170921-50107956,P5WU30FGKFS,女性,70代,1130,191,4,6,J0235050000000,ヒイカ,,1,235,1,60,1,1,0,1
17079,17079,263,20170921,17,R20170921-50107956,P5WU30FGKFS,女性,70代,1140,150,1,1,J0251402000000,いわし甘露煮,,1,155,1,39,1,0,0,3200
17080,17080,263,20170921,17,R20170921-50107956,P5WU30FGKFS,女性,70代,1120,120,4,5,J0280719000000,黒毛和牛カイノミ（バラ）焼肉用,１２０ｇ,1,926,1,233,1,8,0,1
17081,17081,263,20170921,17,R20170921-50107956,P5WU30FGKFS,女性,70代,1120,120,4,5,J0280719000000,黒毛和牛カイノミ（バラ）焼肉用,１２０ｇ,1,933,1,235,1,8,0,1
17082,17082,263,20170921,17,R20170921-50107956,P5WU30FGKFS,女性,70代,1150,170,1,1,J4902160211752,くらしモア  マイルドヨーグルト,７０ｇＸ４,1,131,0,0,1,0,0,133
17083,17083,263,20170921,17,R20170921-50107956,P5WU30FGKFS,女性,70代,1150,163,6,2,J4902160211790,くらしモア  つぼ漬,９０ｇ,1,99,0,0,1,0,0,100
17084,17084,263,20170921,17,R20170921-50107956,P5WU30FGKFS,女性,70代,1150,173,1,2,J4902410777298,フジミニマドレーヌチョコチップ,４個入,1,99,0,0,1,8,0,108
17085,17085,263,20170921,17,R20170921-50107956,P5WU30FGKFS,女性,70代,1150,167,3,2,J4904303010031,中村蒲鉾  じゃこ天,３枚入り,1,187,0,0,1,1,0,189
17086,17086,263,20170921,17,R20170921-50107956,P5WU30FGKFS,女性,70代,1110,115,9,7,J4906701802379,バナナ,,1,127,0,0,1,0,0,128
17087,17087,263,20170921,17,R20170921-50107956,P5WU30FGKFS,女性,70代,1110,115,9,7,J4932551126877,ミニオンバナナ,,1,176,0,0,1,1,0,178
17088,17088,263,20170921,17,R20170921-50107956,P5WU30FGKFS,女性,70代,1150,173,1,7,J4952434198814,ニシカワ  こしあんパン,,1,94,0,0,1,0,0,95
17089,17089,263,20170921,17,R20170921-50107956,P5WU30FGKFS,女性,70代,1150,160,1,2,J4958293002125,オークワ  わらび餅,１８０ｇ,1,61,1,15,1,11,0,88
17090,17090,263,20170921,17,R20170921-50107956,P5WU30FGKFS,女性,70代,1110,110,3,2,J4960346020024,ムラジマンナマシイタケオオブクロ,１フクロ,1,276,0,0,1,1,0,278
17091,17091,263,20170921,17,R20170921-50107956,P5WU30FGKFS,女性,70代,1150,162,1,1,J4975645000783,ナカシタ  ミニ十六とうふ,１２０ｇ×２,1,133,0,0,1,0,0,135
17092,17092,263,20170921,17,R20170921-50107956,P5WU30FGKFS,女性,70代,1210,214,1,0,J49873276     ,共立  ブランデーエッセンス,２８ｍｌ,1,186,0,0,1,1,0,188
17093,17093,263,20170921,17,R20170921-50107956,P5WU30FGKFS,女性,70代,1150,173,2,0,J4991593005816,山崎屋もち３５０ｇ,,1,357,0,0,1,2,0,361
17094,17094,263,20170921,17,R20170921-50107957,非会員,不明,不明,1140,151,4,2,J0257564000000,チキンカツ丼,１パック,1,380,0,0,0,0,0,1
17095,17095,263,20170921,17,R20170921-50107957,非会員,不明,不明,1140,152,4,2,J0257997000000,酢豚（少量）,,1,157,1,39,0,0,0,525
17096,17096,263,20170921,17,R20170921-50107957,非会員,不明,不明,1140,151,4,1,J0401550034314,☆からだ想いのまごわやさしい弁当,,1,398,0,0,0,0,0,398
17097,17097,263,20170921,17,R20170921-50107957,非会員,不明,不明,1210,211,1,7,J4514603345315,アサヒ  ワンダ極ブラック,４００ｇ,1,78,0,0,1,11,0,89
17098,17098,263,20170921,17,R20170921-50107957,非会員,不明,不明,1110,110,5,0,J4580251105106,ヤキイモ,,1,197,0,0,0,0,0,198
17099,17099,263,20170921,17,R20170921-50107957,非会員,不明,不明,1210,211,1,7,J4901777246980,サントリーボスシルキードリップ微糖,２６０ｇ,1,84,0,0,0,0,0,85
17100,17100,263,20170921,17,R20170921-50107957,非会員,不明,不明,1210,211,1,3,J4901777301078,サントリー  なっちゃんオレンジ,４２５ｍｌ,1,78,0,0,1,11,0,89
17101,17101,263,20170921,17,R20170921-50107957,非会員,不明,不明,1210,211,1,1,J4902102072618,コカ・コーラ,５００ｍｌ,1,75,0,0,1,13,0,89
17102,17102,263,20170921,17,R20170921-50107958,P5RP10GKFKS,女性,50代,1130,191,3,0,J0231236000000,ナマギンサケ（ブロツク）,,1,268,1,267,0,0,0,150
17103,17103,263,20170921,17,R20170921-50107958,P5RP10GKFKS,女性,50代,1130,191,0,6,J0232221000000,オツクリ  シユンセンモリ,,1,598,0,0,0,0,0,1
17104,17104,263,20170921,17,R20170921-50107958,P5RP10GKFKS,女性,50代,1110,115,9,3,J0400150014337,レモン  バラ,,1,97,0,0,0,0,0,98
17105,17105,263,20170921,17,R20170921-50107958,P5RP10GKFKS,女性,50代,1110,110,5,5,J4537042779268,彩りレタスミックス,,1,157,0,0,0,0,0,158
17106,17106,263,20170921,17,R20170921-50107958,P5RP10GKFKS,女性,50代,1210,215,1,1,J4902105229958,くらしモア・日清  きつねうどん,カップ,1,88,0,0,1,6,0,95
17107,17107,263,20170921,17,R20170921-50107958,P5RP10GKFKS,女性,50代,1210,215,1,1,J4902105229965,くらしモア・日清  ソース焼そば,カップ,1,88,0,0,1,6,0,95
17108,17108,263,20170921,17,R20170921-50107958,P5RP10GKFKS,女性,50代,1210,215,1,1,J4902105234518,日清ラ王  背脂コク醤油,１１５ｇ,1,218,0,0,0,0,0,218
17109,17109,263,20170921,17,R20170921-50107958,P5RP10GKFKS,女性,50代,1150,163,9,1,J4902175165996,東海漬物  プチこくうまキムチ,１００ｇ,1,170,0,0,0,0,0,171
17110,17110,263,20170921,17,R20170921-50107958,P5RP10GKFKS,女性,50代,1130,194,0,3,J4902807341958,モランボン（株）  西京焼のたれ,１０入,1,188,0,0,0,0,0,188
17111,17111,263,20170921,17,R20170921-50107958,P5RP10GKFKS,女性,50代,1210,222,1,2,J4902820117202,丸美屋  のりたま＆バラエティー,４６ｇ,1,189,0,0,0,0,0,189
17112,17112,263,20170921,17,R20170921-50107959,P5TW00FFFGS,女性,40代,1140,152,5,2,J0252932000000,ローストチキン（スタミナ胡椒）,,1,237,1,60,0,0,0,1
17113,17113,263,20170921,17,R20170921-50107959,P5TW00FFFGS,女性,40代,1140,152,1,5,J0257503000000,テンカス,,1,39,1,10,0,0,0,1
17114,17114,263,20170921,17,R20170921-50107959,P5TW00FFFGS,女性,40代,1120,125,9,5,J0285131000000,国産若鶏手羽中,２５０ｇ,1,217,0,0,0,0,0,1
17115,17115,263,20170921,17,R20170921-50107959,P5TW00FFFGS,女性,40代,1150,166,3,5,J4902110398601,ママーナポリタンたらこ,４個入,1,168,0,0,1,10,0,178
17116,17116,263,20170921,17,R20170921-50107959,P5TW00FFFGS,女性,40代,1210,217,1,9,J4902378012936,ヤマナカ  紀州産  長ひじき,３０ｇ,1,287,0,0,0,0,0,288
17117,17117,263,20170921,17,R20170921-50107959,P5TW00FFFGS,女性,40代,1120,126,9,6,J4902715685205,ミルトポゥ,２０５ｇ,1,268,0,0,1,7,0,275
17118,17118,263,20170921,17,R20170921-50107959,P5TW00FFFGS,女性,40代,1150,169,1,6,J4903009010512,日清ヨーク  十勝のむブルーベリー,１０００ｍｌ,1,188,0,0,1,9,0,198
17119,17119,263,20170921,17,R20170921-50107959,P5TW00FFFGS,女性,40代,1110,110,5,5,J4982909715901,カツトネギ,３０Ｇ,1,97,0,0,0,0,0,98
17120,17120,263,20170921,17,R20170921-50107961,非会員,不明,不明,1140,153,1,3,J0251274000000,スナック,,1,238,1,238,0,0,0,1
17121,17121,263,20170921,17,R20170921-50107961,非会員,不明,不明,1210,211,1,1,J4514603346015,アサヒ  ドデカミン,５００ｍｌ,1,72,0,0,1,16,0,89
17122,17122,263,20170921,17,R20170921-50107961,非会員,不明,不明,1210,211,1,1,J4901777232297,サントリー  デカビタＣダブルチャージ,５００ｍｌ,1,78,0,0,1,11,0,89
17123,17123,263,20170921,17,R20170921-50107961,非会員,不明,不明,1210,211,1,1,J4902102076395,ファンタオレンジ,５００ｍｌ,1,75,0,0,1,13,0,89
17124,17124,263,20170921,17,R20170921-50107961,非会員,不明,不明,1120,126,9,4,J4902586491608,らくらくお料理ベーコン,５９ｇ,1,178,0,0,1,1,0,180
17125,17125,263,20170921,17,R20170921-50107961,非会員,不明,不明,1150,169,1,1,J4970290012549,いかるが  なにわの牛乳,１０００ｍｌ,1,157,0,0,1,22,0,180
17126,17126,263,20170921,17,R20170921-50107961,非会員,不明,不明,1150,170,1,2,J4971666409581,グリコ  プッチンプリン,６７ｇ×３,2,276,0,0,2,25,0,151
17127,17127,263,20170921,17,R20170921-50107962,P5PL80AGKDS,女性,30代,1110,119,7,5,J0219854000000,アレンジ  Ａ,,1,1200,0,0,0,0,0,1
17128,17128,263,20170921,17,R20170921-50107962,P5PL80AGKDS,女性,30代,1130,191,3,5,J0231621000000,はまち切身,,2,474,2,120,0,0,0,1
17129,17129,263,20170921,17,R20170921-50107962,P5PL80AGKDS,女性,30代,1110,110,5,1,J4531231004988,里芋水煮,１００ｇＰＫ,1,97,0,0,0,0,0,98
17130,17130,263,20170921,17,R20170921-50107962,P5PL80AGKDS,女性,30代,1110,110,5,1,J4535779000730,筑前煮,,2,194,0,0,0,0,0,98
17131,17131,263,20170921,17,R20170921-50107962,P5PL80AGKDS,女性,30代,1120,126,8,8,J4901003167089,くらしモア  ミートボール３個束,３６０ｇ,1,276,0,0,1,27,0,304
17132,17132,263,20170921,17,R20170921-50107962,P5PL80AGKDS,女性,30代,1150,166,3,5,J4902110398601,ママーナポリタンたらこ,４個入,1,168,0,0,1,10,0,178
17133,17133,263,20170921,17,R20170921-50107962,P5PL80AGKDS,女性,30代,1150,167,1,3,J4902150364055,ニッスイ  海からシーフードスティック,１０本入り,1,97,0,0,0,0,0,98
17134,17134,263,20170921,17,R20170921-50107962,P5PL80AGKDS,女性,30代,1150,166,3,5,J4902150658260,ニッスイひじきの煮つけ,８個入,1,168,0,0,1,10,0,178
17135,17135,263,20170921,17,R20170921-50107962,P5PL80AGKDS,女性,30代,1150,166,3,3,J4902150658321,ニッスイ若鶏のやきとり串,５本入,1,168,0,0,1,10,0,178
17136,17136,263,20170921,17,R20170921-50107962,P5PL80AGKDS,女性,30代,1150,166,3,4,J4902150659267,くらしモア白身タルタルソース,６個入り,1,168,0,0,1,10,0,178
17137,17137,263,20170921,17,R20170921-50107962,P5PL80AGKDS,女性,30代,1150,169,1,1,J4902160200565,くらしモアみどりの国牛乳,１０００ｍｌ,2,335,0,0,2,24,0,180
17138,17138,263,20170921,17,R20170921-50107962,P5PL80AGKDS,女性,30代,1110,110,5,5,J4902160422882,野菜炒め  ミックスもやし  ２３０ｇ,,2,180,0,0,0,0,0,90
17139,17139,263,20170921,17,R20170921-50107962,P5PL80AGKDS,女性,30代,1210,216,1,0,J4902560320900,くらしモア  サラスパ,１６０ｇ,1,97,0,0,1,17,0,115
17140,17140,263,20170921,17,R20170921-50107962,P5PL80AGKDS,女性,30代,1210,216,1,0,J4902560320917,くらしモア  サラマカ,１６０ｇ,1,97,0,0,1,17,0,115
17141,17141,263,20170921,17,R20170921-50107962,P5PL80AGKDS,女性,30代,1120,126,9,9,J4902715027906,あらびきステーキ,５００ｇ,1,597,0,0,0,0,0,598
17142,17142,263,20170921,17,R20170921-50107962,P5PL80AGKDS,女性,30代,1120,126,9,6,J4902715458007,燻製屋ウインナー,１７０ｇ,1,268,0,0,1,102,0,371
17143,17143,263,20170921,17,R20170921-50107962,P5PL80AGKDS,女性,30代,1150,164,4,3,J4902888348501,ザ・クレープ,１０５ｍｌ,5,486,0,0,5,27,0,103
17144,17144,263,20170921,17,R20170921-50107962,P5PL80AGKDS,女性,30代,1150,173,1,0,J4903110028826,ヤマザキ  ピュアモーニング,４枚切,1,94,0,0,0,0,0,95
17145,17145,263,20170921,17,R20170921-50107962,P5PL80AGKDS,女性,30代,1120,128,9,1,J49395174     ,シャウエッセンマスタードマイルド,４０ｇ,1,100,0,0,0,0,0,100
17146,17146,263,20170921,17,R20170921-50107962,P5PL80AGKDS,女性,30代,1150,170,1,2,J49410150     ,森永  焼プリン,１４０ｇ,4,389,0,0,0,0,0,98
17147,17147,263,20170921,17,R20170921-50107963,非会員,不明,不明,1110,110,2,4,J0210522000000,シロネギシヨウリヨウ,１コ,1,128,0,0,0,0,0,1
17148,17148,263,20170921,17,R20170921-50107963,非会員,不明,不明,1130,191,0,2,J0232809000000,オツクリ  テンネンブリ,,1,396,0,0,0,0,0,1
17149,17149,263,20170921,17,R20170921-50107963,非会員,不明,不明,1120,124,0,1,J0284008000000,国産豚肉小間切れ,１７０ｇ,1,207,1,51,0,0,0,1
17150,17150,263,20170921,17,R20170921-50107963,非会員,不明,不明,1110,110,6,1,J0400100017579,玉ねぎ,,1,29,0,0,0,0,0,29
17151,17151,263,20170921,17,R20170921-50107963,非会員,不明,不明,1210,211,2,1,J4902102112185,コカ・コーラ  綾鷹,２Ｌ,1,128,0,0,1,61,0,189
17152,17152,263,20170921,17,R20170921-50107963,非会員,不明,不明,1150,162,1,1,J4979475010745,やまみ  濃厚豆乳使用きぬ,１５０ｇ,1,91,0,0,0,0,0,91
17153,17153,263,20170921,17,R20170921-50107963,非会員,不明,不明,1110,110,2,3,J4982909705728,洋人参  袋,,1,97,0,0,0,0,0,98
17154,17154,263,20170921,17,R20170921-50107964,非会員,不明,不明,1110,110,1,0,J0210047000000,パプリカ,,1,74,0,0,0,0,0,85
17155,17155,263,20170921,17,R20170921-50107964,非会員,不明,不明,1110,115,8,1,J0218732000000,ツガルリンゴ,,1,139,0,0,0,0,0,133
17156,17156,263,20170921,17,R20170921-50107964,非会員,不明,不明,1150,162,1,2,J4902160210175,くらしモア  味付きいなりあげ,１２枚入り,1,178,0,0,1,11,0,189
17157,17157,263,20170921,17,R20170921-50107964,非会員,不明,不明,1150,161,2,1,J49377743     ,たまごＭ寸,１０Ｈ,1,184,0,0,0,0,0,185
17158,17158,263,20170921,17,R20170921-50107965,P6NQ30BDBGS,女性,60代,1130,191,3,0,J0231236000000,ナマギンサケ（ブロツク）,,1,254,1,254,0,0,0,150
17159,17159,263,20170921,17,R20170921-50107965,P6NQ30BDBGS,女性,60代,1140,152,1,2,J0257014000000,天ぷら  ばら売り,,1,156,1,38,0,0,0,98
17160,17160,263,20170921,17,R20170921-50107965,P6NQ30BDBGS,女性,60代,1140,152,1,5,J0257503000000,テンカス,,1,39,1,10,0,0,0,1
17161,17161,263,20170921,17,R20170921-50107965,P6NQ30BDBGS,女性,60代,1150,164,2,1,J4953823100340,ロッテ  北海道バニラバーマルチ,４５ｍｌｘ１０,1,168,0,0,1,51,0,220
17162,17162,263,20170921,17,R20170921-50107965,P6NQ30BDBGS,女性,60代,1150,170,1,1,J49722840     ,明治ブルガリアＹＯブルーベリー,７５ｇ×４,1,158,0,0,0,0,0,158
17163,17163,263,20170921,17,R20170921-50107966,P1UL00AHCCS,女性,30代,1140,153,1,3,J0251274000000,スナック,,2,409,2,409,0,0,0,1
17164,17164,263,20170921,17,R20170921-50107966,P1UL00AHCCS,女性,30代,1150,176,1,1,J0267606000000,シキサイ  ウメボシ,,1,125,0,0,0,0,0,199
17165,17165,263,20170921,17,R20170921-50107966,P1UL00AHCCS,女性,30代,1120,124,0,2,J0283617000000,カナダ三元豚小間切れうすぎり,３７０ｇ,1,272,1,68,0,0,0,1
17166,17166,263,20170921,17,R20170921-50107966,P1UL00AHCCS,女性,30代,1140,150,3,1,J0401530008786,☆いちおしセット（サラダ）,,1,157,1,39,0,0,0,198
17167,17167,263,20170921,17,R20170921-50107966,P1UL00AHCCS,女性,30代,1150,166,3,4,J4901001140367,味の素  エビ寄せフライ,５個入,1,168,0,0,1,10,0,178
17168,17168,263,20170921,17,R20170921-50107966,P1UL00AHCCS,女性,30代,1210,219,1,0,J4902160129408,くらしモア  こいくちしょうゆ,１ｌ,1,118,0,0,1,10,0,128
17169,17169,263,20170921,17,R20170921-50107966,P1UL00AHCCS,女性,30代,1210,221,1,1,J4902160130534,くらしモア  食卓名人生しょうが,４０ｇ,1,88,0,0,1,6,0,95
17170,17170,263,20170921,17,R20170921-50107966,P1UL00AHCCS,女性,30代,1110,110,5,6,J4905217193896,緑豆もやし,アスナ,1,19,0,0,0,0,0,19
17171,17171,263,20170921,17,R20170921-50107967,P4PP40FAFDS,女性,30代,1130,191,4,0,J0231505000000,マサバ,,1,225,1,225,0,0,0,380
17172,17172,263,20170921,17,R20170921-50107967,P4PP40FAFDS,女性,30代,1130,191,3,5,J0231621000000,はまち切身,,1,198,1,199,0,0,0,1
17173,17173,263,20170921,17,R20170921-50107967,P4PP40FAFDS,女性,30代,1120,124,3,1,J0284527000000,国産豚肉肩ロースステーキ・カツ用,６００ｇ,1,920,0,0,0,0,0,1
17174,17174,263,20170921,17,R20170921-50107967,P4PP40FAFDS,女性,30代,1140,150,3,1,J0401530008786,☆いちおしセット（サラダ）,,1,157,1,39,0,0,0,198
17175,17175,263,20170921,17,R20170921-50107967,P4PP40FAFDS,女性,30代,1150,166,3,4,J4901520136278,ＴＭサクうまえびフライ,４個入,1,157,0,0,1,39,0,198
17176,17176,263,20170921,17,R20170921-50107967,P4PP40FAFDS,女性,30代,1210,216,1,1,J4901577020650,ＱＰ  あえるパスタソースたらこ,２Ｐ入,1,168,0,0,1,2,0,171
17177,17177,263,20170921,17,R20170921-50107967,P4PP40FAFDS,女性,30代,1210,215,1,1,J4902105242285,日清カップヌードル４６周年バースデー,カップ,1,118,0,0,1,22,0,140
17178,17178,263,20170921,17,R20170921-50107967,P4PP40FAFDS,女性,30代,1210,216,1,1,J4902110374407,日清ＦママーミートＳマッシュルーム入,２６０ｇ,1,157,0,0,1,12,0,170
17179,17179,263,20170921,17,R20170921-50107967,P4PP40FAFDS,女性,30代,1150,166,3,3,J4902130390418,ニチレイ  ミニハンバーグ,６個入,1,168,0,0,1,10,0,178
17180,17180,263,20170921,17,R20170921-50107967,P4PP40FAFDS,女性,30代,1150,166,3,4,J4902165381061,マルハニチロえび＆タルタルソース,６個入,1,168,0,0,1,10,0,178
17181,17181,263,20170921,17,R20170921-50107967,P4PP40FAFDS,女性,30代,1150,173,1,0,J4902410102724,フジ本仕込食パン,６枚入,1,138,0,0,1,39,0,178
17182,17182,263,20170921,17,R20170921-50107967,P4PP40FAFDS,女性,30代,1150,166,8,1,J4902521009349,ハインツ星ポテのりしお風味,１００ｇ,1,100,0,0,0,0,0,100
17183,17183,263,20170921,17,R20170921-50107967,P4PP40FAFDS,女性,30代,1120,126,9,6,J4902586246062,香薫ウインナー,１８０ｇ,1,370,0,0,0,0,0,371
17184,17184,263,20170921,17,R20170921-50107967,P4PP40FAFDS,女性,30代,1120,126,9,8,J4902715789507,楽しいお弁当ミートボール,１７１ｇ,1,178,0,0,1,1,0,180
17185,17185,263,20170921,17,R20170921-50107967,P4PP40FAFDS,女性,30代,1210,222,1,2,J4902765302152,三島食品  ゆかり大袋,６０ｇ,1,218,0,0,1,37,0,256
